id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,customer_name,segment,country,city,state,postal_code,region,category,subcategory,product_name,order_id,status,return_date
CA2012130785,2014-05-29,2014-05-31,Second Class,PO-18865,FUR-CH-10000863,301.96,2,0,33.2156,Patrick ODonnell,Consumer,United States,Columbia,South Carolina,29203,South,Furniture,Chairs,Novimex Swivel Fabric Task Chair,CA2012130785,Complete,2014-06-16
CA2013120873,2014-06-04,2014-06-08,Standard Class,HK-14890,FUR-FU-10002960,35.168,7,0.2,9.6712,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",CA2013120873,Pending,2014-06-22
CA2013120873,2014-06-04,2014-06-08,Standard Class,HK-14890,FUR-FU-10002960,35.168,7,0.2,9.6712,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",CA2013120873,Pending,2014-06-22
CA2014100426,2014-06-05,2014-06-09,Standard Class,DC-12850,OFF-PA-10002870,12.48,2,0,5.616,Dan Campbell,Consumer,United States,Florence,Alabama,35630,South,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 x 11",,,
CA2014161557,2014-06-09,2014-06-13,Standard Class,Dl-13600,OFF-AP-10002203,1.624,2,0.8,-4.466,Dorris Liebe,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,CA2014161557,Complete,2014-07-23
CA2014161557,2014-06-09,2014-06-13,Standard Class,Dl-13600,OFF-AP-10002203,1.624,2,0.8,-4.466,Dorris Liebe,Corporate,United States,Cleveland,Ohio,44105,East,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,CA2014161557,Complete,2014-07-23
CA2014161557,2014-06-09,2014-06-13,Standard Class,Dl-13600,OFF-AP-10002203,1.624,2,0.8,-4.466,Dorris Liebe,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,CA2014161557,Complete,2014-07-23
CA2014106103,2014-06-11,2014-06-16,Standard Class,SC-20305,TEC-AC-10003832,132.52,4,0,54.3332,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,48307,Central,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,,,
US2014152002,2014-06-12,2014-06-12,Same Day,DV-13465,OFF-PA-10000357,122.97,3,0,60.2553,Dianna Vittorini,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",,,
CA2014169901,2014-06-16,2014-06-20,Standard Class,CC-12550,TEC-PH-10002293,47.976,3,0.2,4.7976,Clay Cheatham,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,,,
CA2014111178,2014-06-16,2014-06-23,Standard Class,TD-20995,OFF-AR-10001954,19.56,5,0.2,1.7115,Tamara Dahlen,Consumer,United States,Quincy,Illinois,62301,Central,Office Supplies,Art,Newell 331,,,
CA2014111178,2014-06-16,2014-06-23,Standard Class,TD-20995,OFF-AR-10001954,19.56,5,0.2,1.7115,Tamara Dahlen,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Art,Newell 331,,,
CA2011100867,2014-06-17,2014-06-21,Standard Class,CB-12535,OFF-AR-10003602,14.016,3,0.2,4.7304,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",CA2011100867,Complete,2014-07-12
CA2011100867,2014-06-17,2014-06-21,Standard Class,CB-12535,OFF-AR-10003602,14.016,3,0.2,4.7304,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",CA2011100867,Complete,2014-07-12
CA2011100867,2014-06-17,2014-06-21,Standard Class,CB-12535,OFF-AR-10003602,14.016,3,0.2,4.7304,Claudia Bergmann,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",CA2011100867,Complete,2014-07-12
CA2012151547,2014-06-18,2014-06-21,First Class,KD-16345,OFF-BI-10001721,51.312,3,0.2,17.9592,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,Trimflex Flexible Post Binders,CA2012151547,Complete,2014-08-18
CA2012151547,2014-06-18,2014-06-21,First Class,KD-16345,OFF-BI-10001721,51.312,3,0.2,17.9592,Katherine Ducich,Consumer,United States,Westminster,California,92683,West,Office Supplies,Binders,Trimflex Flexible Post Binders,CA2012151547,Complete,2014-08-18
CA2012134201,2014-06-25,2014-06-30,Standard Class,MB-17305,OFF-PA-10002666,21.744,3,0.2,6.795,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,Southworth 25 Cotton Linen-Finish Paper & Envelopes,CA2012134201,Complete,2014-08-12
CA2014122105,2014-06-25,2014-06-29,Standard Class,CJ-12010,OFF-AR-10004344,95.92,8,0,25.8984,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,,,
CA2014122105,2014-06-25,2014-06-29,Standard Class,CJ-12010,OFF-AR-10004344,95.92,8,0,25.8984,Caroline Jumper,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,,,
CA2014115364,2014-06-27,2014-07-03,Standard Class,OT-18730,OFF-ST-10002486,83.76,12,0,1.6752,Olvera Toch,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,,,
CA2014100650,2014-06-30,2014-07-04,Second Class,DK-13225,OFF-ST-10001780,1295.78,2,0,310.9872,Dean Katz,Corporate,United States,Anaheim,California,92804,West,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,,,
CA2014102946,2014-07-01,2014-07-06,Standard Class,VP-21730,OFF-BI-10004492,75.792,3,0.2,25.5798,Victor Preis,Home Office,United States,Las Vegas,Nevada,89115,West,Office Supplies,Binders,Tuf-Vin Binders,,,
US2014102890,2014-07-01,2014-07-01,Same Day,SG-20470,FUR-TA-10000577,1044.63,5,0.4,-295.9785,Sheri Gordon,Consumer,United States,New York City,New York,10011,East,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,,,
CA2014124828,2014-07-04,2014-07-05,First Class,YS-21880,OFF-AR-10003514,9.552,3,0.2,1.5522,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,4009 Highlighters by Sanford,,,
CA2014124828,2014-07-04,2014-07-05,First Class,YS-21880,OFF-AR-10003514,9.552,3,0.2,1.5522,Yana Sorensen,Corporate,United States,Oakland,California,94601,West,Office Supplies,Art,4009 Highlighters by Sanford,,,
CA2014111647,2014-07-04,2014-07-08,Standard Class,RD-19585,TEC-PH-10002726,167.968,4,0.2,62.988,Rob Dowd,Consumer,United States,Plano,Texas,75023,Central,Technology,Phones,netTALK DUO VoIP Telephone Service,,,
CA2014105053,2014-07-08,2014-07-10,Second Class,CS-12355,OFF-BI-10001634,17.472,3,0.2,6.3336,Christine Sundaresam,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Binders,Wilson Jones Active Use Binders,,,
CA2014133249,2014-07-09,2014-07-12,First Class,SZ-20035,FUR-FU-10001588,145.9,5,0,62.737,Sam Zeldin,Home Office,United States,Pico Rivera,California,90660,West,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",,,
CA2014133249,2014-07-09,2014-07-12,First Class,SZ-20035,FUR-FU-10001588,145.9,5,0,62.737,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,75051,Central,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",,,
US2014100209,2014-07-10,2014-07-16,Standard Class,TD-20995,OFF-BI-10002012,1.08,2,0.7,-0.792,Tamara Dahlen,Consumer,United States,Quincy,Illinois,62301,Central,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,,,
US2014100209,2014-07-10,2014-07-16,Standard Class,TD-20995,OFF-BI-10002012,1.08,2,0.7,-0.792,Tamara Dahlen,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,,,
CA2014164959,2014-07-12,2014-07-16,Standard Class,KN-16390,OFF-LA-10004272,8.67,3,0,4.0749,Katherine Nockton,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Labels,Avery 482,,,
CA2012168480,2014-07-17,2014-07-19,Second Class,SF-20065,FUR-CH-10002774,71.372,2,0.3,-1.0196,Sandra Flanagan,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",CA2012168480,Complete,2014-10-17
CA2012168480,2014-07-17,2014-07-19,Second Class,SF-20065,FUR-CH-10002774,71.372,2,0.3,-1.0196,Sandra Flanagan,Consumer,United States,Wilmington,North Carolina,28403,South,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",CA2012168480,Complete,2014-10-17
US2014127719,2014-07-22,2014-07-26,Standard Class,TW-21025,OFF-PA-10001934,6.48,1,0,3.1752,Tamara Willingham,Home Office,United States,Plainfield,New Jersey,7060,East,Office Supplies,Paper,Xerox 1993,,,
CA2014117240,2014-07-24,2014-07-29,Standard Class,CP-12340,OFF-BI-10000848,13.128,3,0.2,4.2666,Christine Phan,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,Angle-D Ring Binders,,,
CA2014117240,2014-07-24,2014-07-29,Standard Class,CP-12340,OFF-BI-10000848,13.128,3,0.2,4.2666,Christine Phan,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,Angle-D Ring Binders,,,
US2014113852,2014-07-30,2014-08-03,Standard Class,GW-14605,TEC-AC-10003027,90.57,3,0,11.7741,Giulietta Weimer,Consumer,United States,Seattle,Washington,98115,West,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,,,
CA2014135034,2014-08-02,2014-08-04,First Class,AT-10735,TEC-PH-10003931,95.984,2,0.2,5.999,Annie Thurman,Consumer,United States,Seattle,Washington,98115,West,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,,,
CA2014135034,2014-08-02,2014-08-04,First Class,AT-10735,TEC-PH-10003931,95.984,2,0.2,5.999,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,,,
CA2014133235,2014-08-02,2014-08-05,First Class,LH-16750,TEC-PH-10002660,271.96,5,0.2,16.9975,Larry Hughes,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Phones,Nortel Networks T7316 E Nt8 B27,,,
CA2014165386,2014-08-04,2014-08-05,First Class,CM-12190,FUR-BO-10003034,183.372,2,0.3,-36.6744,Charlotte Melton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Bookcases,"OSullivan Elevations Bookcase, Cherry Finish",,,
CA2014165386,2014-08-04,2014-08-05,First Class,CM-12190,FUR-BO-10003034,183.372,2,0.3,-36.6744,Charlotte Melton,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Bookcases,"OSullivan Elevations Bookcase, Cherry Finish",,,
CA2014117695,2014-08-06,2014-08-09,First Class,PW-19030,OFF-PA-10002713,13.76,2,0,6.3296,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",,,
US2014111241,2014-08-21,2014-08-23,Second Class,GM-14500,OFF-BI-10002867,239.12,5,0.2,77.714,Gene McClure,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Binders,GBC Recycled Regency Composition Covers,,,
US2014111241,2014-08-21,2014-08-23,Second Class,GM-14500,OFF-BI-10002867,239.12,5,0.2,77.714,Gene McClure,Consumer,United States,Fresno,California,93727,West,Office Supplies,Binders,GBC Recycled Regency Composition Covers,,,
CA2014155705,2014-08-22,2014-08-24,Second Class,NF-18385,FUR-CH-10000015,866.4,4,0,225.264,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,,,
CA2014114636,2014-08-26,2014-08-30,Standard Class,GA-14725,OFF-PA-10001790,192.16,5,0.2,67.256,Guy Armstrong,Consumer,United States,Lorain,Ohio,44052,East,Office Supplies,Paper,Xerox 1910,,,
CA2014114636,2014-08-26,2014-08-30,Standard Class,GA-14725,OFF-PA-10001790,192.16,5,0.2,67.256,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Paper,Xerox 1910,,,
US2014134481,2014-08-28,2014-09-02,Standard Class,AR-10405,FUR-TA-10004915,1488.424,7,0.3,-297.6848,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,Furniture,Tables,"Office Impressions End Table, 20-1/2H x 24W x 20D",,,
CA2014114552,2014-09-03,2014-09-09,Standard Class,Dl-13600,FUR-FU-10002960,15.072,3,0.2,4.1448,Dorris Liebe,Corporate,United States,Pasadena,Texas,77506,Central,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",,,
CA2014114552,2014-09-03,2014-09-09,Standard Class,Dl-13600,FUR-FU-10002960,15.072,3,0.2,4.1448,Dorris Liebe,Corporate,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",,,
CA2014114552,2014-09-03,2014-09-09,Standard Class,Dl-13600,FUR-FU-10002960,15.072,3,0.2,4.1448,Dorris Liebe,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",,,
CA2014114216,2014-09-03,2014-09-07,Standard Class,RK-19300,OFF-PA-10002195,12.192,3,0.2,4.1148,Ralph Kennedy,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2 X 11, 24 Cards/25 Envelopes/Set",,,
CA2014114216,2014-09-03,2014-09-07,Standard Class,RK-19300,OFF-PA-10002195,12.192,3,0.2,4.1148,Ralph Kennedy,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2 X 11, 24 Cards/25 Envelopes/Set",,,
CA2014110380,2014-09-03,2014-09-08,Standard Class,PF-19225,OFF-AR-10000422,6.57,3,0,1.7739,Phillip Flathmann,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,Pencil and Crayon Sharpener,,,
US2014122637,2014-09-04,2014-09-09,Second Class,EP-13915,OFF-BI-10002429,42.616,7,0.8,-68.1856,Emily Phan,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",,,
US2014122637,2014-09-04,2014-09-09,Second Class,EP-13915,OFF-BI-10002429,42.616,7,0.8,-68.1856,Emily Phan,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",,,
CA2014146136,2014-09-04,2014-09-08,Standard Class,AP-10915,OFF-EN-10001219,24.448,4,0.2,8.8624,Arthur Prichep,Consumer,United States,Palm Coast,Florida,32137,South,Office Supplies,Envelopes,10- 4 1/8 x 9 1/2 Security-Tint Envelopes,,,
CA2014120761,2014-09-05,2014-09-09,Standard Class,AB-10150,TEC-AC-10000171,91.96,4,0,39.5428,Aimee Bixby,Consumer,United States,Long Beach,New York,11561,East,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",,,
CA2014107293,2014-09-06,2014-09-07,First Class,CS-12400,OFF-AR-10003732,2.78,1,0,0.7228,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,Newell 333,,,
CA2014107293,2014-09-06,2014-09-07,First Class,CS-12400,OFF-AR-10003732,2.78,1,0,0.7228,Christopher Schild,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Art,Newell 333,,,
US2014129441,2014-09-08,2014-09-12,Standard Class,JC-15340,FUR-FU-10000448,47.94,3,0,2.397,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,,,
US2014124968,2014-09-09,2014-09-14,Second Class,MM-18055,FUR-TA-10004289,765.625,7,0.5,-566.5625,Michelle Moray,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,,,
CA2014136651,2014-09-11,2014-09-16,Standard Class,LC-16930,TEC-PH-10004093,147.168,4,0.2,16.5564,Linda Cazamias,Corporate,United States,Naperville,Illinois,60540,Central,Technology,Phones,Panasonic Kx-TS550,CA2014136651,Complete,2014-10-04
CA2014112774,2014-09-12,2014-09-13,First Class,RC-19960,FUR-FU-10003039,34.504,1,0.2,6.0382,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Grantwood Wall Clock,,,
CA2014103611,2014-09-13,2014-09-16,First Class,JM-15535,FUR-FU-10004270,8.36,2,0,3.0096,Jessica Myrick,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",,,
US2013144057,2014-09-15,2014-09-18,Second Class,TB-21520,OFF-PA-10004675,19.05,3,0,8.763,Tracy Blumstein,Consumer,United States,Jackson,Michigan,49201,Central,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2 x 3 3/16",US2013144057,Complete,2014-12-15
US2013144057,2014-09-15,2014-09-18,Second Class,TB-21520,OFF-PA-10004675,19.05,3,0,8.763,Tracy Blumstein,Consumer,United States,Concord,New Hampshire,3301,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2 x 3 3/16",US2013144057,Complete,2014-12-15
CA2014130043,2014-09-16,2014-09-20,Standard Class,BB-11545,OFF-PA-10002230,31.872,8,0.2,11.5536,Brenda Bowman,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,Xerox 1897,,,
CA2014163020,2014-09-16,2014-09-20,Standard Class,MO-17800,FUR-FU-10000221,35.56,7,0,12.0904,Meg OConnel,Home Office,United States,New York City,New York,10009,East,Furniture,Furnishings,"Master Caster Door Stop, Brown",,,
CA2014163020,2014-09-16,2014-09-20,Standard Class,MO-17800,FUR-FU-10000221,35.56,7,0,12.0904,Meg OConnel,Home Office,United States,Los Angeles,California,90036,West,Furniture,Furnishings,"Master Caster Door Stop, Brown",,,
CA2014163020,2014-09-16,2014-09-20,Standard Class,MO-17800,FUR-FU-10000221,35.56,7,0,12.0904,Meg OConnel,Home Office,United States,New York City,New York,10024,East,Furniture,Furnishings,"Master Caster Door Stop, Brown",,,
CA2014163020,2014-09-16,2014-09-20,Standard Class,MO-17800,FUR-FU-10000221,35.56,7,0,12.0904,Meg OConnel,Home Office,United States,San Antonio,Texas,78207,Central,Furniture,Furnishings,"Master Caster Door Stop, Brown",,,
CA2014132353,2014-09-16,2014-09-18,First Class,DB-13060,TEC-PH-10004536,323.976,3,0.2,20.2485,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,Technology,Phones,Avaya 5420 Digital phone,,,
CA2014132353,2014-09-16,2014-09-18,First Class,DB-13060,TEC-PH-10004536,323.976,3,0.2,20.2485,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East,Technology,Phones,Avaya 5420 Digital phone,,,
CA2014132353,2014-09-16,2014-09-18,First Class,DB-13060,TEC-PH-10004536,323.976,3,0.2,20.2485,Dave Brooks,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Phones,Avaya 5420 Digital phone,,,
CA2014133333,2014-09-19,2014-09-23,Standard Class,BF-11020,OFF-PA-10002377,22.72,4,0,10.224,Barry Franzosisch,Corporate,United States,Green Bay,Wisconsin,54302,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 200/Messages",,,
CA2011110786,2014-09-20,2014-09-24,Standard Class,ES-14080,OFF-ST-10003282,95.616,2,0.2,9.5616,Erin Smith,Corporate,United States,Melbourne,Florida,32935,South,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",CA2011110786,Complete,2014-10-28
CA2011110786,2014-09-20,2014-09-24,Standard Class,ES-14080,OFF-ST-10003282,95.616,2,0.2,9.5616,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",CA2011110786,Complete,2014-10-28
CA2014151428,2014-09-22,2014-09-27,Standard Class,RH-19495,OFF-BI-10000546,20.16,7,0,9.8784,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Binders,Avery Durable Binders,,,
CA2014151428,2014-09-22,2014-09-27,Standard Class,RH-19495,OFF-BI-10000546,20.16,7,0,9.8784,Rick Hansen,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Binders,Avery Durable Binders,,,
CA2014121412,2014-09-24,2014-09-28,Standard Class,BG-11695,FUR-FU-10000246,29.328,3,0.2,3.666,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,45231,East,Furniture,Furnishings,Aluminum Document Frame,,,
CA2014121412,2014-09-24,2014-09-28,Standard Class,BG-11695,FUR-FU-10000246,29.328,3,0.2,3.666,Brooke Gillingham,Corporate,United States,Louisville,Colorado,80027,West,Furniture,Furnishings,Aluminum Document Frame,,,
CA2014117485,2014-09-24,2014-09-30,Standard Class,BD-11320,TEC-AC-10004659,291.96,4,0,102.186,Bill Donatelli,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,Imation Secure Hardware Encrypted USB 2.0 Flash Drive; 16GB,,,
CA2014117485,2014-09-24,2014-09-30,Standard Class,BD-11320,TEC-AC-10004659,291.96,4,0,102.186,Bill Donatelli,Consumer,United States,Tulsa,Oklahoma,74133,Central,Technology,Accessories,Imation Secure Hardware Encrypted USB 2.0 Flash Drive; 16GB,,,
CA2014108910,2014-09-25,2014-09-30,Standard Class,KC-16540,FUR-FU-10002253,103.056,3,0.2,24.4758,Kelly Collister,Consumer,United States,Newark,Ohio,43055,East,Furniture,Furnishings,Howard Miller 13 Diameter Pewter Finish Round Wall Clock,,,
CA2014108910,2014-09-25,2014-09-30,Standard Class,KC-16540,FUR-FU-10002253,103.056,3,0.2,24.4758,Kelly Collister,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,Howard Miller 13 Diameter Pewter Finish Round Wall Clock,,,
US2014139955,2014-09-29,2014-10-01,Second Class,CM-12160,OFF-SU-10001935,1.744,1,0.2,-0.3488,Charles McCrossin,Consumer,United States,Brownsville,Texas,78521,Central,Office Supplies,Supplies,Staples,,,
CA2014152275,2014-10-02,2014-10-09,Standard Class,KH-16630,OFF-AR-10000369,6.672,6,0.2,0.5004,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,Design Ebony Sketching Pencil,,,
CA2014152275,2014-10-02,2014-10-09,Standard Class,KH-16630,OFF-AR-10000369,6.672,6,0.2,0.5004,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071,Central,Office Supplies,Art,Design Ebony Sketching Pencil,,,
CA2014141789,2014-10-04,2014-10-07,First Class,AC-10450,OFF-BI-10001359,1793.98,2,0,843.1706,Amy Cox,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,,,
CA2014104003,2014-10-08,2014-10-14,Standard Class,DC-13285,FUR-BO-10003965,307.666,2,0.15,-14.4784,Debra Catini,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,OSullivan Manor Hill 2-Door Library in Brianna Oak,,,
CA2014162635,2014-10-10,2014-10-11,First Class,EB-14170,OFF-PA-10002659,10.816,4,0.2,3.5152,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,,,
CA2014152702,2014-10-13,2014-10-17,Standard Class,SN-20710,FUR-CH-10002304,254.604,14,0.3,-18.186,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,Furniture,Chairs,"Global Stack Chair without Arms, Black",,,
CA2014150707,2014-10-15,2014-10-20,Standard Class,EL-13735,OFF-BI-10001078,37.66,7,0,18.4534,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8 X 11",,,
CA2014150707,2014-10-15,2014-10-20,Standard Class,EL-13735,OFF-BI-10001078,37.66,7,0,18.4534,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,65109,Central,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8 X 11",,,
CA2014168837,2014-10-15,2014-10-18,First Class,JW-15955,FUR-FU-10001918,9.46,2,0,3.6894,Joni Wasserman,Consumer,United States,Oakland,California,94601,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,,,
CA2014106033,2014-10-16,2014-10-19,Second Class,FG-14260,OFF-AR-10002818,87.92,4,0,26.376,Frank Gastineau,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,,,
CA2014158386,2014-10-17,2014-10-22,Standard Class,BO-11425,OFF-BI-10003719,124.75,5,0,57.385,Bobby Odegard,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Binders,Large Capacity Hanging Post Binders,,,
CA2014132234,2014-10-17,2014-10-19,First Class,MY-17380,FUR-FU-10001290,547.3,13,0,175.136,Maribeth Yedwab,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,,,
CA2014132234,2014-10-17,2014-10-19,First Class,MY-17380,FUR-FU-10001290,547.3,13,0,175.136,Maribeth Yedwab,Corporate,United States,Rancho Cucamonga,California,91730,West,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,,,
CA2012146486,2014-10-20,2014-10-24,Second Class,MA-17560,OFF-PA-10000249,29.472,3,0.2,9.9468,Matt Abelman,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Paper,Staples,CA2012146486,Complete,2014-10-30
CA2014159457,2014-10-20,2014-10-27,Standard Class,RD-19480,TEC-PH-10002185,16.68,3,0.2,5.2125,Rick Duston,Consumer,United States,Olympia,Washington,98502,West,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,,,
CA2014159457,2014-10-20,2014-10-27,Standard Class,RD-19480,TEC-PH-10002185,16.68,3,0.2,5.2125,Rick Duston,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,,,
CA2014159457,2014-10-20,2014-10-27,Standard Class,RD-19480,TEC-PH-10002185,16.68,3,0.2,5.2125,Rick Duston,Consumer,United States,Richmond,Indiana,47374,Central,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,,,
